"","DaysSinceLastLoc","MetersFromLastLocation","Date","TagSite","Species","TL","RewardTag1","Combined","Radio.Tag.Frequency","WeeksSinceLastLoc","MetersPerWeek","A.D","GroupMovement"
"413",14,230.842926597886,2024-02-23,124,"LMB",512,2399,"150.222L-87",150.222,2,115.421463298943,"A","A"
"414",14,56.2595962110493,2024-03-08,124,"LMB",512,2399,"150.222L-87",150.222,2,28.1297981055246,"A","A"
"415",21,140.775791595188,2024-03-29,124,"LMB",512,2399,"150.222L-87",150.222,3,46.9252638650628,"A","A"
"416",22,1698.2252578652,2024-04-20,124,"LMB",512,2399,"150.222L-87",150.222,3.14285714285714,540.344400229836,"A","A"
"417",18,107.188256689929,2023-05-01,21,"LMB",491,2404,"150.333I-1",150.333,2.57142857142857,41.6843220460835,"A","A"
"418",8,3.32768015050674,2023-05-09,21,"LMB",491,2404,"150.333I-1",150.333,1.14285714285714,2.9117201316934,"A","A"
"419",16,86.5972138606954,2023-05-25,21,"LMB",491,2404,"150.333I-1",150.333,2.28571428571429,37.8862810640542,"A","A"
"420",12,40.7014040181847,2023-06-06,21,"LMB",491,2404,"150.333I-1",150.333,1.71428571428571,23.7424856772744,"A","A"
"421",15,96.4696867640034,2023-06-21,21,"LMB",491,2404,"150.333I-1",150.333,2.14285714285714,45.0191871565349,"A","A"
"422",16,7.65804871311227,2023-07-07,21,"LMB",491,2404,"150.333I-1",150.333,2.28571428571429,3.35039631198662,"A","A"
"423",11,411.562764510815,2023-07-18,21,"LMB",491,2404,"150.333I-1",150.333,1.57142857142857,261.903577415974,"A","A"
"424",16,137.338490020745,2023-08-03,21,"LMB",491,2404,"150.333I-1",150.333,2.28571428571429,60.085589384076,"D","A"
"425",18,Inf,2023-05-01,31,"ALB",390,2407,"150.222L-97",150.222,2.57142857142857,Inf,"A","A"
"426",8,Inf,2023-05-09,31,"ALB",390,2407,"150.222L-97",150.222,1.14285714285714,Inf,"A","A"
"427",16,195.720295990787,2023-05-25,31,"ALB",390,2407,"150.222L-97",150.222,2.28571428571429,85.6276294959693,"A","A"
"428",12,135.475990446617,2023-06-06,31,"ALB",390,2407,"150.222L-97",150.222,1.71428571428571,79.0276610938598,"A","A"
"429",15,8.31318136993093,2023-06-21,31,"ALB",390,2407,"150.222L-97",150.222,2.14285714285714,3.8794846393011,"A","A"
"430",16,4.33038456592641,2023-07-07,31,"ALB",390,2407,"150.222L-97",150.222,2.28571428571429,1.8945432475928,"A","A"
"431",17,1254.07082610129,2023-04-29,88,"ALB",405,2413,"150.222I-0",150.222,2.42857142857143,516.382104865236,"A","A"
"432",9,10.989991072365,2023-05-08,88,"ALB",405,2413,"150.222I-0",150.222,1.28571428571429,8.54777083406164,"A","A"
"433",16,140.823472273541,2023-05-24,88,"ALB",405,2413,"150.222I-0",150.222,2.28571428571429,61.6102691196743,"A","A"
"434",12,133.710402208535,2023-06-05,88,"ALB",405,2413,"150.222I-0",150.222,1.71428571428571,77.9977346216452,"A","A"
"435",31,223.953810654859,2023-07-06,88,"ALB",405,2413,"150.222I-0",150.222,4.42857142857143,50.5702153091617,"A","A"
"436",11,390.081859349824,2023-07-17,88,"ALB",405,2413,"150.222I-0",150.222,1.57142857142857,248.233910495343,"A","A"
"437",17,7.66240776752957,2023-08-03,88,"ALB",405,2413,"150.222I-0",150.222,2.42857142857143,3.15510908074747,"A","A"
"438",23,6.65512171327336,2023-08-26,88,"ALB",405,2413,"150.222I-0",150.222,3.28571428571429,2.02547182577885,"A","A"
"439",15,47.9890448452678,2023-09-10,88,"ALB",405,2413,"150.222I-0",150.222,2.14285714285714,22.3948875944583,"A","A"
"440",14,53.6368661326679,2023-09-24,88,"ALB",405,2413,"150.222I-0",150.222,2,26.8184330663339,"A","A"
"441",14,491.660617815415,2023-10-08,88,"ALB",405,2413,"150.222I-0",150.222,2,245.830308907708,"A","A"
"442",14,457.377903799868,2023-10-22,88,"ALB",405,2413,"150.222I-0",150.222,2,228.688951899934,"A","A"
"443",13,32.4518253008179,2023-11-04,88,"ALB",405,2413,"150.222I-0",150.222,1.85714285714286,17.4740597773635,"A","A"
"444",12,56.0178816246139,2023-11-16,88,"ALB",405,2413,"150.222I-0",150.222,1.71428571428571,32.6770976143581,"A","A"
"445",17,33.977199873551,2023-12-03,88,"ALB",405,2413,"150.222I-0",150.222,2.42857142857143,13.9906117126387,"A","A"
"446",15,11.4478894420563,2023-12-18,88,"ALB",405,2413,"150.222I-0",150.222,2.14285714285714,5.34234840629295,"A","A"
"447",16,104.922996993603,2024-01-03,88,"ALB",405,2413,"150.222I-0",150.222,2.28571428571429,45.9038111847012,"A","A"
"448",24,11.9972925128841,2024-01-27,88,"ALB",405,2413,"150.222I-0",150.222,3.42857142857143,3.49921031625786,"A","A"
"449",13,85.9955337978977,2024-02-09,88,"ALB",405,2413,"150.222I-0",150.222,1.85714285714286,46.3052874296372,"A","A"
"450",14,42.0078742608751,2024-02-23,88,"ALB",405,2413,"150.222I-0",150.222,2,21.0039371304376,"A","A"
"451",14,95.6725756630566,2024-03-08,88,"ALB",405,2413,"150.222I-0",150.222,2,47.8362878315283,"A","A"
"452",43,1274.03249496571,2024-04-20,88,"ALB",405,2413,"150.222I-0",150.222,6.14285714285714,207.400638715348,"A","A"
"453",17,Inf,2023-04-29,91,"LMB",389,2414,"150.132I-23",150.132,2.42857142857143,Inf,"A","A"
"454",9,189.406405597809,2023-05-08,91,"LMB",389,2414,"150.132I-23",150.132,1.28571428571429,147.316093242741,"A","A"
"455",16,321.233513929787,2023-05-24,91,"LMB",389,2414,"150.132I-23",150.132,2.28571428571429,140.539662344282,"A","A"
"456",12,18.562295875872,2023-06-05,91,"LMB",389,2414,"150.132I-23",150.132,1.71428571428571,10.828005927592,"A","A"
"457",16,31.5674950663854,2023-06-21,91,"LMB",389,2414,"150.132I-23",150.132,2.28571428571429,13.8107790915436,"A","A"
"458",15,22.897346609576,2023-07-06,91,"LMB",389,2414,"150.132I-23",150.132,2.14285714285714,10.6854284178022,"A","A"
"459",11,19.6603241600701,2023-07-17,91,"LMB",389,2414,"150.132I-23",150.132,1.57142857142857,12.5111153745901,"A","A"
"460",17,42.3432145989611,2023-08-03,91,"LMB",389,2414,"150.132I-23",150.132,2.42857142857143,17.4354413054546,"A","A"
"461",23,8.67015210873342,2023-08-26,91,"LMB",389,2414,"150.132I-23",150.132,3.28571428571429,2.63874194613626,"A","A"
"462",15,11.9977068482867,2023-09-10,91,"LMB",389,2414,"150.132I-23",150.132,2.14285714285714,5.59892986253378,"A","A"
"463",14,50.4643406983938,2023-09-24,91,"LMB",389,2414,"150.132I-23",150.132,2,25.2321703491969,"A","A"
"464",14,54.1302768081295,2023-10-08,91,"LMB",389,2414,"150.132I-23",150.132,2,27.0651384040647,"A","A"
"465",14,19.9653283868411,2023-10-22,91,"LMB",389,2414,"150.132I-23",150.132,2,9.98266419342053,"A","A"
"466",13,183.732343690989,2023-11-04,91,"LMB",389,2414,"150.132I-23",150.132,1.85714285714286,98.9328004489943,"A","A"
"467",12,194.293470309265,2023-11-16,91,"LMB",389,2414,"150.132I-23",150.132,1.71428571428571,113.337857680404,"A","A"
"468",17,2.77853624988735,2023-12-03,91,"LMB",389,2414,"150.132I-23",150.132,2.42857142857143,1.14410316171832,"A","A"
"469",15,13.0052254245111,2023-12-18,91,"LMB",389,2414,"150.132I-23",150.132,2.14285714285714,6.06910519810518,"A","A"
"470",16,84.475915295347,2024-01-03,91,"LMB",389,2414,"150.132I-23",150.132,2.28571428571429,36.9582129417143,"A","A"
"471",24,2.77854787715183,2024-01-27,91,"LMB",389,2414,"150.132I-23",150.132,3.42857142857143,0.810409797502617,"A","A"
"472",13,65.9136377169442,2024-02-09,91,"LMB",389,2414,"150.132I-23",150.132,1.85714285714286,35.4919587706623,"A","A"
"473",14,19.7842881416166,2024-02-23,91,"LMB",389,2414,"150.132I-23",150.132,2,9.89214407080832,"A","A"
"474",14,11.1141372501906,2024-03-08,91,"LMB",389,2414,"150.132I-23",150.132,2,5.55706862509532,"A","A"
"475",21,13.0052272504719,2024-03-29,91,"LMB",389,2414,"150.132I-23",150.132,3,4.33507575015729,"A","A"
"476",22,439.721757918722,2024-04-20,91,"LMB",389,2414,"150.132I-23",150.132,3.14285714285714,139.911468428684,"A","A"
"477",16,2.77820389508386,2023-05-24,88,"LMB",378,2415,"150.132I-22",150.132,2.28571428571429,1.21546420409919,"A","A"
"478",12,3.32756031428796,2023-06-05,88,"LMB",378,2415,"150.132I-22",150.132,1.71428571428571,1.94107685000131,"A","A"
"479",16,4.33486822034954,2023-06-21,88,"LMB",378,2415,"150.132I-22",150.132,2.28571428571429,1.89650484640292,"D","A"
"480",9,4.33477874618643,2023-05-08,88,"LMB",352,2416,"150.333I-21",150.333,1.28571428571429,3.37149458036722,"D","A"
"481",16,4740.46784512081,2023-05-24,88,"ALB",490,2417,"150.222I-26",150.222,2.28571428571429,2073.95468224035,"D","A"
"482",14,4.33412358048821,2023-07-06,74,"ALB",477,2424,"150.222L-84",150.222,2,2.1670617902441,"A","A"
"483",11,9.88815921586029,2023-07-17,74,"ALB",477,2424,"150.222L-84",150.222,1.57142857142857,6.29246495554746,"A","A"
"484",17,0,2023-08-03,74,"ALB",477,2424,"150.222L-84",150.222,2.42857142857143,0,"D","A"
"485",26,52.6310132548838,2023-05-08,101,"ALB",489,2432,"150.333I-9",150.333,3.71428571428571,14.1698881840072,"D","A"
"486",18,185.401967757089,2023-05-01,43,"LMB",476,2447,"150.333L-90",150.333,2.57142857142857,72.1007652388681,"A","A"
"487",7,249.361630258491,2023-05-08,43,"LMB",476,2447,"150.333L-90",150.333,1,249.361630258491,"A","A"
"488",17,669.889001424428,2023-05-25,43,"LMB",476,2447,"150.333L-90",150.333,2.42857142857143,275.836647645353,"A","A"
"489",12,476.857207811614,2023-06-06,43,"LMB",476,2447,"150.333L-90",150.333,1.71428571428571,278.166704556775,"A","A"
"490",17,1992.06339940286,2023-04-30,203,"LMB",472,2453,"150.132L-92",150.132,2.42857142857143,820.26139975412,"A","A"
"491",9,47.1078454945753,2023-05-09,203,"LMB",472,2453,"150.132L-92",150.132,1.28571428571429,36.6394353846697,"A","A"
"492",16,25.6346427621566,2023-05-25,203,"LMB",472,2453,"150.132L-92",150.132,2.28571428571429,11.2151562084435,"D","A"
"493",17,1898.87178679782,2023-04-29,95,"ALB",413,4046,"150.132L-86",150.132,2.42857142857143,781.888382799101,"A","A"
"494",9,2157.15347303751,2023-05-08,95,"ALB",413,4046,"150.132L-86",150.132,1.28571428571429,1677.78603458473,"A","A"
"495",16,148.825594895166,2023-05-24,95,"ALB",413,4046,"150.132L-86",150.132,2.28571428571429,65.1111977666351,"A","A"
"496",17,2998.35322713478,2023-04-29,101,"ALB",492,4056,"150.333L-92",150.333,2.42857142857143,1234.61603470256,"A","A"
"497",9,339.453901208538,2023-05-08,101,"ALB",492,4056,"150.333L-92",150.333,1.28571428571429,264.019700939974,"A","A"
"498",28,472.461221799766,2023-06-05,101,"ALB",492,4056,"150.333L-92",150.333,4,118.115305449941,"A","A"
"499",16,687.398714177016,2023-06-21,101,"ALB",492,4056,"150.333L-92",150.333,2.28571428571429,300.736937452444,"A","A"
"500",15,8.66917214995882,2023-07-06,101,"ALB",492,4056,"150.333L-92",150.333,2.14285714285714,4.04561366998078,"A","A"
"501",11,9.98270355350798,2023-07-17,101,"ALB",492,4056,"150.333L-92",150.333,1.57142857142857,6.35262953405053,"A","A"
"502",17,1072.12681898339,2023-08-03,101,"ALB",492,4056,"150.333L-92",150.333,2.42857142857143,441.46398428728,"D","A"
"503",18,28.7847519162308,2023-04-30,101,"ALB",370,4060,"150.222L-89",150.222,2.57142857142857,11.1940701896453,"A","A"
"504",8,30.6483284542004,2023-05-08,101,"ALB",370,4060,"150.222L-89",150.222,1.14285714285714,26.8172873974253,"A","A"
"505",26,48.2926224073262,2023-05-08,76,"ALB",498,4139,"150.333I-17",150.333,3.71428571428571,13.0018598788955,"D","A"
"506",19,603.331113884195,2023-05-01,1,"ALB",424,4163,"150.222I-8",150.222,2.71428571428571,222.279884062598,"A","A"
"507",7,129.307017565445,2023-05-08,1,"ALB",424,4163,"150.222I-8",150.222,1,129.307017565445,"A","A"
"508",16,901.643410604136,2023-05-24,1,"ALB",424,4163,"150.222I-8",150.222,2.28571428571429,394.46899213931,"A","A"
"509",13,55.6303585449183,2023-06-06,1,"ALB",424,4163,"150.222I-8",150.222,1.85714285714286,29.9548084472637,"A","A"
"510",16,12.6531016765299,2023-06-22,1,"ALB",424,4163,"150.222I-8",150.222,2.28571428571429,5.53573198348184,"D","A"
"511",16,338.630888916751,2023-05-24,77,"ALB",444,4167,"150.132L-95",150.132,2.28571428571429,148.151013901078,"A","A"
"512",12,382.30275167082,2023-06-05,77,"ALB",444,4167,"150.132L-95",150.132,1.71428571428571,223.009938474645,"A","A"
"513",17,352.988917284199,2023-06-22,77,"ALB",444,4167,"150.132L-95",150.132,2.42857142857143,145.348377705259,"A","A"
"514",14,87.5652031511407,2023-07-06,77,"ALB",444,4167,"150.132L-95",150.132,2,43.7826015755704,"A","A"
"515",11,149.20770071663,2023-07-17,77,"ALB",444,4167,"150.132L-95",150.132,1.57142857142857,94.9503550014918,"A","A"
"516",17,695.409728053046,2023-08-03,77,"ALB",444,4167,"150.132L-95",150.132,2.42857142857143,286.345182139489,"A","A"
"517",23,16.3298294960066,2023-08-26,77,"ALB",444,4167,"150.132L-95",150.132,3.28571428571429,4.96994810748027,"A","A"
"518",15,88.3041644459038,2023-09-10,77,"ALB",444,4167,"150.132L-95",150.132,2.14285714285714,41.2086100747551,"A","A"
"519",14,7.11100054961749,2023-09-24,77,"ALB",444,4167,"150.132L-95",150.132,2,3.55550027480875,"A","A"
"520",14,7.66165092370308,2023-10-08,77,"ALB",444,4167,"150.132L-95",150.132,2,3.83082546185154,"A","A"
"521",14,20.6638674873761,2023-10-22,77,"ALB",444,4167,"150.132L-95",150.132,2,10.331933743688,"A","A"
"522",13,117.636322718577,2023-11-04,77,"ALB",444,4167,"150.132L-95",150.132,1.85714285714286,63.3426353100029,"A","A"
"523",12,141.93580237115,2023-11-16,77,"ALB",444,4167,"150.132L-95",150.132,1.71428571428571,82.7958847165039,"A","A"
"524",17,54.9934725915513,2023-12-03,77,"ALB",444,4167,"150.132L-95",150.132,2.42857142857143,22.6443710671094,"A","A"
"525",15,397.851348449282,2023-12-18,77,"ALB",444,4167,"150.132L-95",150.132,2.14285714285714,185.663962609665,"A","A"
"526",16,86.2920126037816,2024-01-03,77,"ALB",444,4167,"150.132L-95",150.132,2.28571428571429,37.7527555141545,"A","A"
"527",51,311.589868992971,2024-02-23,77,"ALB",444,4167,"150.132L-95",150.132,7.28571428571429,42.7672369206039,"A","A"
"528",14,6.65516140238477,2024-03-08,77,"ALB",444,4167,"150.132L-95",150.132,2,3.32758070119238,"A","A"
"529",21,315.462266985204,2024-03-29,77,"ALB",444,4167,"150.132L-95",150.132,3,105.154088995068,"A","A"
"530",16,6661.99894970648,2023-05-24,136,"ALB",465,4195,"150.132I-4",150.132,2.28571428571429,2914.62454049658,"A","A"
"531",12,872.795932378307,2023-06-05,136,"ALB",465,4195,"150.132I-4",150.132,1.71428571428571,509.130960554012,"A","A"
"532",17,874.398573289712,2023-06-22,136,"ALB",465,4195,"150.132I-4",150.132,2.42857142857143,360.046471354587,"A","A"
"533",14,35.2863709801413,2023-07-06,136,"ALB",465,4195,"150.132I-4",150.132,2,17.6431854900706,"A","A"
"534",11,119.997781229231,2023-07-17,136,"ALB",465,4195,"150.132I-4",150.132,1.57142857142857,76.3622244186013,"A","A"
"535",17,94.149010392562,2023-08-03,136,"ALB",465,4195,"150.132I-4",150.132,2.42857142857143,38.7672395734079,"A","A"
"536",23,2003.534854615,2023-08-26,136,"ALB",465,4195,"150.132I-4",150.132,3.28571428571429,609.771477491521,"A","A"
"537",15,12.9984562174049,2023-09-10,136,"ALB",465,4195,"150.132I-4",150.132,2.14285714285714,6.06594623478894,"A","A"
"538",14,4.33281934955112,2023-09-24,136,"ALB",465,4195,"150.132I-4",150.132,2,2.16640967477556,"D","A"
"539",17,309.779571574771,2023-06-22,74,"ALB",388,4199,"150.132L-97",150.132,2.42857142857143,127.556294177847,"A","A"
"540",14,28.6330251756529,2023-07-06,74,"ALB",388,4199,"150.132L-97",150.132,2,14.3165125878265,"A","A"
"541",11,170.870298102755,2023-07-17,74,"ALB",388,4199,"150.132L-97",150.132,1.57142857142857,108.735644247208,"A","A"
"542",17,174.197888397276,2023-08-03,74,"ALB",388,4199,"150.132L-97",150.132,2.42857142857143,71.7285422812312,"A","A"
"543",23,7.11015235369726,2023-08-26,74,"ALB",388,4199,"150.132L-97",150.132,3.28571428571429,2.16395941199482,"A","A"
"544",15,53.2240127978375,2023-09-10,74,"ALB",388,4199,"150.132L-97",150.132,2.14285714285714,24.8378726389908,"A","A"
"545",14,224.887324897205,2023-09-24,74,"ALB",388,4199,"150.132L-97",150.132,2,112.443662448603,"A","A"
"546",14,162.899211007197,2023-10-08,74,"ALB",388,4199,"150.132L-97",150.132,2,81.4496055035986,"A","A"
"547",14,31.5547877947875,2023-10-22,74,"ALB",388,4199,"150.132L-97",150.132,2,15.7773938973937,"A","A"
"548",13,173.620762445151,2023-11-04,74,"ALB",388,4199,"150.132L-97",150.132,1.85714285714286,93.4881028550816,"A","A"
"549",12,131.841800930774,2023-11-16,74,"ALB",388,4199,"150.132L-97",150.132,1.71428571428571,76.9077172096182,"A","A"
"550",17,110.585574741643,2023-12-03,74,"ALB",388,4199,"150.132L-97",150.132,2.42857142857143,45.5352366583235,"A","A"
"551",15,34.669530811804,2023-12-18,74,"ALB",388,4199,"150.132L-97",150.132,2.14285714285714,16.1791143788419,"A","A"
"552",16,70.5762419962326,2024-01-03,74,"ALB",388,4199,"150.132L-97",150.132,2.28571428571429,30.8771058733517,"A","A"
"553",23,146.570423286205,2024-01-26,74,"ALB",388,4199,"150.132L-97",150.132,3.28571428571429,44.6083896958015,"A","A"
"554",14,77.9280752394287,2024-02-09,74,"ALB",388,4199,"150.132L-97",150.132,2,38.9640376197143,"A","A"
"555",28,99.596255825159,2024-03-08,74,"ALB",388,4199,"150.132L-97",150.132,4,24.8990639562897,"A","A"
"556",21,15.3224947296472,2024-03-29,74,"ALB",388,4199,"150.132L-97",150.132,3,5.10749824321573,"A","A"
"557",22,153.921815040203,2024-04-20,74,"ALB",388,4199,"150.132L-97",150.132,3.14285714285714,48.9751229673374,"A","A"
"558",18,83.9507609281753,2023-04-30,70,"ALB",432,4293,"150.222I-21",150.222,2.57142857142857,32.6475181387349,"A","A"
"559",8,32.430082510776,2023-05-08,70,"ALB",432,4293,"150.222I-21",150.222,1.14285714285714,28.376322196929,"A","A"
"560",16,14.2181025301455,2023-05-24,70,"ALB",432,4293,"150.222I-21",150.222,2.28571428571429,6.22041985693866,"A","A"
"561",12,70.072135553791,2023-06-05,70,"ALB",432,4293,"150.222I-21",150.222,1.71428571428571,40.8754124063781,"A","A"
"562",17,4.33331380459226,2023-06-22,70,"ALB",432,4293,"150.222I-21",150.222,2.42857142857143,1.78430568424387,"A","A"
"563",14,15.4362308135292,2023-07-06,70,"ALB",432,4293,"150.222I-21",150.222,2,7.71811540676462,"A","A"
"564",11,4.33331380459226,2023-07-17,70,"ALB",432,4293,"150.222I-21",150.222,1.57142857142857,2.75756333019508,"A","A"
"565",18,308.801598085222,2023-08-04,70,"ALB",432,4293,"150.222I-21",150.222,2.57142857142857,120.089510366475,"D","A"
"566",18,23.734793298779,2023-05-01,197,"ALB",364,4296,"150.333I-0",150.333,2.57142857142857,9.23019739396962,"A","A"
"567",8,20.9628105098624,2023-05-09,197,"ALB",364,4296,"150.333I-0",150.333,1.14285714285714,18.3424591961296,"D","A"
"568",16,638.49435681294,2023-05-24,59,"LMB",474,4350,"150.132L-96",150.132,2.28571428571429,279.341281105661,"A","A"
"569",12,30.0094318656918,2023-06-05,59,"LMB",474,4350,"150.132L-96",150.132,1.71428571428571,17.5055019216536,"A","A"
"570",16,7.11320403463114,2023-06-21,59,"LMB",474,4350,"150.132L-96",150.132,2.28571428571429,3.11202676515112,"A","A"
"571",15,39.6252101598188,2023-07-06,59,"LMB",474,4350,"150.132L-96",150.132,2.14285714285714,18.4917647412488,"A","A"
"572",11,149.83102678322,2023-07-17,59,"LMB",474,4350,"150.132L-96",150.132,1.57142857142857,95.3470170438675,"A","A"
"573",17,3346.34522968426,2023-08-03,59,"LMB",474,4350,"150.132L-96",150.132,2.42857142857143,1377.90685928175,"A","A"
"574",23,3338.69774507635,2023-08-26,59,"LMB",474,4350,"150.132L-96",150.132,3.28571428571429,1016.12540067541,"A","A"
"575",15,19.9653538613989,2023-09-10,59,"LMB",474,4350,"150.132L-96",150.132,2.14285714285714,9.31716513531951,"A","A"
"576",14,3729.18874926231,2023-09-24,59,"LMB",474,4350,"150.132L-96",150.132,2,1864.59437463115,"A","A"
"577",14,1229.83088693072,2023-10-08,59,"LMB",474,4350,"150.132L-96",150.132,2,614.915443465359,"D","A"
"578",17,103.255764154745,2023-04-29,97,"ALB",360,4355,"150.333I-26",150.333,2.42857142857143,42.5170793578361,"A","A"
"579",9,511.589544918539,2023-05-08,97,"ALB",360,4355,"150.333I-26",150.333,1.28571428571429,397.902979381086,"A","A"
"580",16,41.6402473416207,2023-05-24,97,"ALB",360,4355,"150.333I-26",150.333,2.28571428571429,18.217608211959,"A","A"
"581",12,395.519021042643,2023-06-05,97,"ALB",360,4355,"150.333I-26",150.333,1.71428571428571,230.719428941542,"A","A"
"582",16,801.726787291606,2023-06-21,97,"ALB",360,4355,"150.333I-26",150.333,2.28571428571429,350.755469440078,"A","A"
"583",15,7.66262280637573,2023-07-06,97,"ALB",360,4355,"150.333I-26",150.333,2.14285714285714,3.57589064297534,"D","A"
"584",17,121.408775863258,2023-04-29,101,"ALB",358,4359,"150.222I-3",150.222,2.42857142857143,49.991848884871,"A","A"
"585",9,28.4511162404125,2023-05-08,101,"ALB",358,4359,"150.222I-3",150.222,1.28571428571429,22.1286459647653,"A","A"
"586",16,54.248196166367,2023-05-24,101,"ALB",358,4359,"150.222I-3",150.222,2.28571428571429,23.7335858227855,"A","A"
"587",12,9.98269076349069,2023-06-05,101,"ALB",358,4359,"150.222I-3",150.222,1.71428571428571,5.8232362787029,"A","A"
"588",16,11.9970522794382,2023-06-21,101,"ALB",358,4359,"150.222I-3",150.222,2.28571428571429,5.24871037225421,"A","A"
"589",15,8.66948870713739,2023-07-06,101,"ALB",358,4359,"150.222I-3",150.222,2.14285714285714,4.04576139666412,"A","A"
"590",11,117.164143979208,2023-07-17,101,"ALB",358,4359,"150.222I-3",150.222,1.57142857142857,74.5590007140414,"A","A"
"591",17,182.096149526744,2023-08-03,101,"ALB",358,4359,"150.222I-3",150.222,2.42857142857143,74.9807674521887,"A","A"
"592",23,180.539425542924,2023-08-26,101,"ALB",358,4359,"150.222I-3",150.222,3.28571428571429,54.9467816869768,"A","A"
"593",15,82.2398900914794,2023-09-10,101,"ALB",358,4359,"150.222I-3",150.222,2.14285714285714,38.3786153760237,"A","A"
"594",14,2.77802072376804,2023-09-24,101,"ALB",358,4359,"150.222I-3",150.222,2,1.38901036188402,"A","A"
"595",14,76.6838447683076,2023-10-08,101,"ALB",358,4359,"150.222I-3",150.222,2,38.3419223841538,"A","A"
"596",14,5.55604920012354,2023-10-22,101,"ALB",358,4359,"150.222I-3",150.222,2,2.77802460006177,"A","A"
"597",13,24.1163652463295,2023-11-04,101,"ALB",358,4359,"150.222I-3",150.222,1.85714285714286,12.985735132639,"A","A"
"598",12,67.3425880956908,2023-11-16,101,"ALB",358,4359,"150.222I-3",150.222,1.71428571428571,39.283176389153,"A","A"
"599",17,97.0150254652944,2023-12-03,101,"ALB",358,4359,"150.222I-3",150.222,2.42857142857143,39.9473634268859,"A","A"
"600",15,97.0150254652943,2023-12-18,101,"ALB",358,4359,"150.222I-3",150.222,2.14285714285714,45.2736785504707,"A","A"
"601",16,74.4553650434686,2024-01-03,101,"ALB",358,4359,"150.222I-3",150.222,2.28571428571429,32.5742222065175,"A","A"
"602",24,52.3230803712851,2024-01-27,101,"ALB",358,4359,"150.222I-3",150.222,3.42857142857143,15.2608984416248,"A","A"
"603",13,49.4541544772729,2024-02-09,101,"ALB",358,4359,"150.222I-3",150.222,1.85714285714286,26.6291601031469,"A","A"
"604",14,75.6776770086184,2024-02-23,101,"ALB",358,4359,"150.222I-3",150.222,2,37.8388385043092,"A","A"
"605",14,7.66232067396974,2024-03-08,101,"ALB",358,4359,"150.222I-3",150.222,2,3.83116033698487,"A","A"
"606",21,95.7339359831412,2024-03-29,101,"ALB",358,4359,"150.222I-3",150.222,3,31.9113119943804,"A","A"
"607",22,13.3102543201438,2024-04-20,101,"ALB",358,4359,"150.222I-3",150.222,3.14285714285714,4.23508092004575,"A","A"
"608",16,73.9153426690047,2023-06-21,91,"ALB",400,4474,"150.132I-6",150.132,2.28571428571429,32.3379624176896,"A","A"
"609",15,27.2326795104386,2023-07-06,91,"ALB",400,4474,"150.132I-6",150.132,2.14285714285714,12.708583771538,"A","A"
"610",11,4.33510252409595,2023-07-17,91,"ALB",400,4474,"150.132I-6",150.132,1.57142857142857,2.75870160624288,"A","A"
"611",16,183.810377714514,2023-06-21,91,"ALB",366,4486,"150.132I-24",150.132,2.28571428571429,80.4170402501,"A","A"
"612",15,13.8927732905728,2023-07-06,91,"ALB",366,4486,"150.132I-24",150.132,2.14285714285714,6.48329420226731,"A","A"
"613",11,15.7838118607817,2023-07-17,91,"ALB",366,4486,"150.132I-24",150.132,1.57142857142857,10.0442439114066,"A","A"
"614",17,10.9901950380534,2023-08-03,91,"ALB",366,4486,"150.132I-24",150.132,2.42857142857143,4.52537442743376,"A","A"
"615",23,106.92290104995,2023-08-26,91,"ALB",366,4486,"150.132I-24",150.132,3.28571428571429,32.5417524934631,"A","A"
"616",15,83.6909332141271,2023-09-10,91,"ALB",366,4486,"150.132I-24",150.132,2.14285714285714,39.0557688332593,"A","A"
"617",14,235.185659548437,2023-09-24,91,"ALB",366,4486,"150.132I-24",150.132,2,117.592829774219,"D","A"
"618",26,148.286547359583,2023-05-09,198,"ALB",394,5011,"150.333L-85",150.333,3.71428571428571,39.9233012121954,"A","A"
"619",16,255.642373408344,2023-05-25,198,"ALB",394,5011,"150.333L-85",150.333,2.28571428571429,111.843538366151,"A","A"
"620",54,29.9490057793515,2023-07-18,198,"ALB",394,5011,"150.333L-85",150.333,7.71428571428571,3.88227852695297,"A","A"
"621",17,56.252211778853,2023-08-04,198,"ALB",394,5011,"150.333L-85",150.333,2.42857142857143,23.1626754383512,"A","A"
"622",23,4858.81282773089,2023-08-27,198,"ALB",394,5011,"150.333L-85",150.333,3.28571428571429,1478.76912148331,"A","A"
"623",15,6.65530109251363,2023-09-11,198,"ALB",394,5011,"150.333L-85",150.333,2.14285714285714,3.10580717650636,"A","A"
"624",14,12.6498934533812,2023-09-25,198,"ALB",394,5011,"150.333L-85",150.333,2,6.32494672669061,"D","A"
"625",16,24.450682037539,2023-06-21,101,"ALB",400,5030,"150.222J-41",150.222,2.28571428571429,10.6971733914233,"A","A"
"626",15,57.5756697174819,2023-07-06,101,"ALB",400,5030,"150.222J-41",150.222,2.14285714285714,26.8686458681582,"A","A"
"627",11,15.7815701776587,2023-07-17,101,"ALB",400,5030,"150.222J-41",150.222,1.57142857142857,10.0428173857828,"A","A"
"628",40,101.286160655985,2023-08-26,101,"ALB",400,5030,"150.222J-41",150.222,5.71428571428571,17.7250781147973,"A","A"
"629",57,3073.45971564891,2023-10-22,101,"ALB",400,5030,"150.222J-41",150.222,8.14285714285714,377.442421220042,"D","A"
